friction_model,x1,spacing_m,n_total,frac_idx,x_f,delta_x,P_1d,P_2d,alpha_1d,alpha_2d
brunone,2500.0,20.0,5,1,2500.0,0.0,0.09546902653873283,0.16481937302980515,1.0,1.0
brunone,2500.0,20.0,5,2,2520.30162412993,20.301624129930133,0.014041253516703376,0.060703749406864446,0.14707653388512018,0.3683046979913403
brunone,2500.0,20.0,5,3,2540.6032482598607,40.60324825986072,0.004518603254678512,0.04940487348509332,0.04733056802297303,0.2997516164326094
brunone,2500.0,20.0,5,4,2559.4547563805104,59.45475638051039,0.0022728616957770195,0.030856169356226926,0.023807320323465272,0.18721202968444153
brunone,2500.0,20.0,5,5,2579.7563805104405,79.75638051044052,0.0014977896937744522,0.021726636952412823,0.015688750038388443,0.1318208930966136
brunone,2500.0,20.0,6,1,2500.0,0.0,0.09653033855392483,0.17727569018866346,1.0,1.0
brunone,2500.0,20.0,6,2,2520.30162412993,20.301624129930133,0.013686245459540381,0.07131014404325275,0.14178180315709574,0.4022556277590109
brunone,2500.0,20.0,6,3,2540.6032482598607,40.60324825986072,0.005191520114855492,0.04588379651417389,0.05378122767025569,0.25882734663361134
brunone,2500.0,20.0,6,4,2559.4547563805104,59.45475638051039,0.0019698081460265762,0.03712225029612791,0.02040610418999184,0.20940406581760315
brunone,2500.0,20.0,6,5,2579.7563805104405,79.75638051044052,0.0011316973011497463,0.029744005672283053,0.011723747353455568,0.16778389434348479
brunone,2500.0,20.0,6,6,2600.058004640371,100.05800464037111,0.0009855618646225659,0.020731140958938445,0.010209866445998224,0.11694294314621245
brunone,2500.0,20.0,7,1,2500.0,0.0,0.10201156033807304,0.16588876277101242,1.0,1.0
brunone,2500.0,20.0,7,2,2520.30162412993,20.301624129930133,0.011853049486226426,0.07545800254460376,0.11619319856440426,0.4548710912309569
brunone,2500.0,20.0,7,3,2540.6032482598607,40.60324825986072,0.004362541800536572,0.04505005087734975,0.04276517079122034,0.27156782728879236
brunone,2500.0,20.0,7,4,2559.4547563805104,59.45475638051039,0.0022168359045360475,0.03699636853568174,0.021731222394690435,0.22301913594201886
brunone,2500.0,20.0,7,5,2579.7563805104405,79.75638051044052,0.001236217592105274,0.03372727445630648,0.012118406855148254,0.20331259268515095
brunone,2500.0,20.0,7,6,2600.058004640371,100.05800464037111,0.0008008929573620488,0.027034846451506358,0.0078510019326029,0.16296972742405946
brunone,2500.0,20.0,7,7,2620.3596287703012,120.35962877030124,0.00046155338191161026,0.021805142588264645,0.004524520362025558,0.13144436201723786
brunone,2500.0,20.0,8,1,2500.0,0.0,0.10955134356037609,0.15423673195490303,1.0,1.0
brunone,2500.0,20.0,8,2,2520.30162412993,20.301624129930133,0.00892828355037811,0.089170442487989,0.08149862210916238,0.5781401184904603
brunone,2500.0,20.0,8,3,2540.6032482598607,40.60324825986072,0.004212564596725434,0.041958787326295835,0.03845287935153255,0.2720414702417585
brunone,2500.0,20.0,8,4,2559.4547563805104,59.45475638051039,0.0019049480234534955,0.03716802373318079,0.017388632229815036,0.2409803635106083
brunone,2500.0,20.0,8,5,2579.7563805104405,79.75638051044052,0.0014091954967799703,0.03388932898030446,0.012863333766448356,0.2197228153810552
brunone,2500.0,20.0,8,6,2600.058004640371,100.05800464037111,0.0006559584113312382,0.028793469002330044,0.0059876802055807326,0.18668360407654974
brunone,2500.0,20.0,8,7,2620.3596287703012,120.35962877030124,0.00042773092476764324,0.024885659106830195,0.0039043877588950935,0.16134716284125147
brunone,2500.0,20.0,8,8,2640.661252900232,140.66125290023183,0.00024885298787556616,0.019299603775094886,0.0022715649100042115,0.12512975041987962
brunone,2500.0,30.0,2,1,2500.0,0.0,0.09795894956498108,0.10586512879245638,1.0,1.0
brunone,2500.0,30.0,2,2,2530.452436194895,30.4524361948952,0.009251193393048267,0.06601011976365896,0.09443949158429356,0.6235303401280388
brunone,2500.0,30.0,3,1,2500.0,0.0,0.09714809599566386,0.12067204809191338,1.0,1.0
brunone,2500.0,30.0,3,2,2530.452436194895,30.4524361948952,0.010323987858611038,0.0841738108823937,0.10627061449636482,0.6975419097741696
brunone,2500.0,30.0,3,3,2559.4547563805104,59.45475638051039,0.0036465145812319072,0.02135037976530217,0.037535625828371014,0.17692895830391503
brunone,2500.0,30.0,4,1,2500.0,0.0,0.09398525741770047,0.13827937337517668,1.0,1.0
brunone,2500.0,30.0,4,2,2530.452436194895,30.4524361948952,0.011939260852668495,0.06871853240519034,0.12703333672436104,0.4969543231783721
brunone,2500.0,30.0,4,3,2559.4547563805104,59.45475638051039,0.0023910487056903514,0.029236787635747163,0.025440678372180947,0.21143274605694465
brunone,2500.0,30.0,4,4,2589.907192575406,89.90719257540604,0.002510824107310095,0.01654948626573828,0.02671508464515016,0.11968152488539678
brunone,2500.0,30.0,5,1,2500.0,0.0,0.09514814378633063,0.155962576552609,1.0,1.0
brunone,2500.0,30.0,5,2,2530.452436194895,30.4524361948952,0.012701704863770388,0.04196550779247722,0.13349398483583624,0.2690742145973813
brunone,2500.0,30.0,5,3,2559.4547563805104,59.45475638051039,0.0034333913249373215,0.0354713590469146,0.0360846905500071,0.2274350669947381
brunone,2500.0,30.0,5,4,2589.907192575406,89.90719257540604,0.002018561257467182,0.021257798515014407,0.02121493049827817,0.13630063688928457
brunone,2500.0,30.0,5,5,2620.3596287703012,120.35962877030124,0.0016364644318857,0.014432565528235894,0.017199120936721848,0.09253864514970697
brunone,2500.0,30.0,6,1,2500.0,0.0,0.09483727920210203,0.16679055611079335,1.0,1.0
brunone,2500.0,30.0,6,2,2530.452436194895,30.4524361948952,0.011748321209401013,0.04694729667494377,0.12387872478252852,0.28147454969667624
brunone,2500.0,30.0,6,3,2559.4547563805104,59.45475638051039,0.0036482595058088675,0.046648925514205575,0.03846862263977735,0.2796856524851339
brunone,2500.0,30.0,6,4,2589.907192575406,89.90719257540604,0.0016943960798903185,0.03760103718933748,0.017866350596999866,0.22543864632455796
brunone,2500.0,30.0,6,5,2620.3596287703012,120.35962877030124,0.001242925366180708,0.02260920562702844,0.013105873308870284,0.13555447115368993
brunone,2500.0,30.0,6,6,2649.3619489559164,149.36194895591643,0.001035876223106654,0.015194547723200695,0.01092266914257589,0.09109956868965331
brunone,2500.0,30.0,7,1,2500.0,0.0,0.09948189229911042,0.15140382478527517,1.0,1.0
brunone,2500.0,30.0,7,2,2530.452436194895,30.4524361948952,0.010337509873143353,0.040111249848393156,0.10391348248645842,0.26492890721406787
brunone,2500.0,30.0,7,3,2559.4547563805104,59.45475638051039,0.0028464628389320763,0.03951480702403891,0.028612873892403128,0.2609894900612969
brunone,2500.0,30.0,7,4,2589.907192575406,89.90719257540604,0.0020691645557932934,0.03438568580078227,0.020799408897168678,0.22711239857743978
brunone,2500.0,30.0,7,5,2620.3596287703012,120.35962877030124,0.001172166328448185,0.025932157417044757,0.01178271041451296,0.17127808662576666
brunone,2500.0,30.0,7,6,2649.3619489559164,149.36194895591643,0.0008696620456065213,0.018744975908623472,0.008741912980421844,0.12380780957950094
brunone,2500.0,30.0,7,7,2679.814385150812,179.8143851508121,0.0010092245742439531,0.012054926190308839,0.010144806767542537,0.07962101490768445
brunone,2500.0,30.0,8,1,2500.0,0.0,0.10552417935115876,0.14471025737878854,1.0,1.0
brunone,2500.0,30.0,8,2,2530.452436194895,30.4524361948952,0.009802313186074033,0.04067071215045854,0.09289163153265871,0.2810492696727109
brunone,2500.0,30.0,8,3,2559.4547563805104,59.45475638051039,0.002773636179764709,0.037807535153882105,0.026284366263913065,0.26126368537178685
brunone,2500.0,30.0,8,4,2589.907192575406,89.90719257540604,0.0014066290570364578,0.0352907253649189,0.013329921783665703,0.24387162322946554
brunone,2500.0,30.0,8,5,2620.3596287703012,120.35962877030124,0.0006498597287388281,0.026903525342112877,0.006158396423783153,0.18591305018338228
brunone,2500.0,30.0,8,6,2649.3619489559164,149.36194895591643,0.0005704892234956914,0.021311831980854526,0.00540624174481606,0.1472724350497796
brunone,2500.0,30.0,8,7,2679.814385150812,179.8143851508121,0.0006000042004606468,0.016435160731629535,0.0056859404560160465,0.11357288024586558
brunone,2500.0,30.0,8,8,2710.2668213457073,210.26682134570729,0.00037153489314070584,0.008411364837045968,0.0035208508175583932,0.058125560616126004
brunone,2500.0,40.0,2,1,2500.0,0.0,0.09804256571406648,0.10380387451273466,1.0,1.0
brunone,2500.0,40.0,2,2,2540.6032482598607,40.60324825986072,0.010333255618895469,0.04271677658858099,0.10539560591500231,0.41151427910660976
brunone,2500.0,40.0,3,1,2500.0,0.0,0.09610535636212378,0.1206978085480065,1.0,1.0
brunone,2500.0,40.0,3,2,2540.6032482598607,40.60324825986072,0.009607898869401058,0.022646668994153813,0.09997256378925037,0.18763115309708625
brunone,2500.0,40.0,3,3,2579.7563805104405,79.75638051044052,0.0018087169606718838,0.021786632746047363,0.01882014727521181,0.18050561984629504
brunone,2500.0,40.0,4,1,2500.0,0.0,0.09316609594442199,0.13618457744808551,1.0,1.0
brunone,2500.0,40.0,4,2,2540.6032482598607,40.60324825986072,0.010723193689353192,0.026743443900303986,0.11509759618724484,0.19637645026654188
brunone,2500.0,40.0,4,3,2579.7563805104405,79.75638051044052,0.00186721009581005,0.022245748484338274,0.020041733818318735,0.16334998353847008
brunone,2500.0,40.0,4,4,2620.3596287703012,120.35962877030124,0.0007744139076024604,0.018267808585836858,0.008312185884277422,0.13414006878128817
brunone,2500.0,40.0,5,1,2500.0,0.0,0.09407959440171948,0.15374314125441987,1.0,1.0
brunone,2500.0,40.0,5,2,2540.6032482598607,40.60324825986072,0.01158415059979435,0.03208387381751088,0.12313138330858522,0.20868491144211299
brunone,2500.0,40.0,5,3,2579.7563805104405,79.75638051044052,0.002890382488444891,0.02752531897886094,0.03072273543296721,0.17903445158123196
brunone,2500.0,40.0,5,4,2620.3596287703012,120.35962877030124,0.0007857495572143783,0.020644141191391713,0.008351965824376655,0.13427682706982694
brunone,2500.0,40.0,5,5,2659.5127610208815,159.5127610208815,0.0005547703030195922,0.01301795699253864,0.005896818609258935,0.0846734162338731
brunone,2500.0,40.0,6,1,2500.0,0.0,0.09316498514233904,0.16270869838376847,1.0,1.0
brunone,2500.0,40.0,6,2,2540.6032482598607,40.60324825986072,0.010846435687656864,0.046825179743217316,0.11642180451255905,0.2877853501892958
brunone,2500.0,40.0,6,3,2579.7563805104405,79.75638051044052,0.0020425375158603216,0.03499274606675328,0.02192387529220016,0.21506376988044357
brunone,2500.0,40.0,6,4,2620.3596287703012,120.35962877030124,0.0005047574344750385,0.024388371020091715,0.005417887779446984,0.1498897800938014
brunone,2500.0,40.0,6,5,2659.5127610208815,159.5127610208815,0.0006339523524299407,0.018472891751745126,0.006804620335219049,0.1135335230091666
brunone,2500.0,40.0,6,6,2700.116009280742,200.11600928074222,0.00043221145669460666,0.010833846015955701,0.004639204911955567,0.06658430756051371
brunone,2500.0,40.0,7,1,2500.0,0.0,0.09672579906550043,0.1423148008878209,1.0,1.0
brunone,2500.0,40.0,7,2,2540.6032482598607,40.60324825986072,0.011371153008775732,0.045092634547522305,0.11756070374849481,0.31685133426892403
brunone,2500.0,40.0,7,3,2579.7563805104405,79.75638051044052,0.0021549677081612807,0.036136049069063945,0.022279140921875325,0.25391630978388574
brunone,2500.0,40.0,7,4,2620.3596287703012,120.35962877030124,0.0011210454612126457,0.030990141901522016,0.011589932283252582,0.2177576872411878
brunone,2500.0,40.0,7,5,2659.5127610208815,159.5127610208815,0.00042226605336340975,0.023314032598662517,0.004365599017460286,0.16382015400520228
brunone,2500.0,40.0,7,6,2700.116009280742,200.11600928074222,0.0004962563079543191,0.013776515237281463,0.005130547514198007,0.09680310938382825
brunone,2500.0,40.0,7,7,2740.719257540603,240.71925754060294,0.0004979955411684007,0.011864631318524157,0.005148528582650114,0.0833689204812675
brunone,2500.0,40.0,8,1,2500.0,0.0,0.10298401902391308,0.14185106963293193,1.0,1.0
brunone,2500.0,40.0,8,2,2540.6032482598607,40.60324825986072,0.010482893408329003,0.04967764915844442,0.10179145762309835,0.3502099017440989
brunone,2500.0,40.0,8,3,2579.7563805104405,79.75638051044052,0.0031979326215164105,0.04173746301644026,0.031052707515462616,0.294234390508611
brunone,2500.0,40.0,8,4,2620.3596287703012,120.35962877030124,0.001226575183826587,0.03299509035550114,0.011910344881197285,0.23260374730259384
brunone,2500.0,40.0,8,5,2659.5127610208815,159.5127610208815,0.0006187265919869699,0.024717048851320148,0.006007986460921674,0.17424647494925816
brunone,2500.0,40.0,8,6,2700.116009280742,200.11600928074222,0.0005371530629620184,0.01606515776064804,0.005215887552779334,0.11325369489436954
brunone,2500.0,40.0,8,7,2740.719257540603,240.71925754060294,0.0004588636350557922,0.012405804637307968,0.004455678069324943,0.08745654628766969
brunone,2500.0,40.0,8,8,2779.872389791183,279.8723897911832,0.0002809636399863376,0.010732063653254636,0.002728225628105438,0.07565726279700254
brunone,2500.0,50.0,2,1,2500.0,0.0,0.09909947116393232,0.10181882723320904,1.0,1.0
brunone,2500.0,50.0,2,2,2549.303944315545,49.30394431554487,0.011572561528667535,0.0541605019452254,0.11677722789785602,0.5319301293971348
brunone,2500.0,50.0,3,1,2500.0,0.0,0.0960577860555977,0.1181376166660243,1.0,1.0
brunone,2500.0,50.0,3,2,2549.303944315545,49.30394431554487,0.00912836214948971,0.027181318627903725,0.0950299036062133,0.23008182655949005
brunone,2500.0,50.0,3,3,2600.058004640371,100.05800464037111,0.0024035836271828273,0.02720141632104418,0.02502226759412971,0.23025194759043374
brunone,2500.0,50.0,4,1,2500.0,0.0,0.0927595529454819,0.13594715694047713,1.0,1.0
brunone,2500.0,50.0,4,2,2549.303944315545,49.30394431554487,0.010536115230329893,0.02406216583983275,0.11358523080121294,0.17699646231195615
brunone,2500.0,50.0,4,3,2600.058004640371,100.05800464037111,0.0017080798000109413,0.030368088454518632,0.018414058129569047,0.223381563380652
brunone,2500.0,50.0,4,4,2649.3619489559164,149.36194895591643,0.0010216852587321965,0.019015224779245707,0.011014340046816283,0.1398721768603907
brunone,2500.0,50.0,5,1,2500.0,0.0,0.09316010351175835,0.15517529466203714,1.0,1.0
brunone,2500.0,50.0,5,2,2549.303944315545,49.30394431554487,0.010014013636097944,0.03024339178188446,0.1074925129815255,0.19489823974720222
brunone,2500.0,50.0,5,3,2600.058004640371,100.05800464037111,0.0013090078693980553,0.02832331923742676,0.014051163749864627,0.1825246686279109
brunone,2500.0,50.0,5,4,2649.3619489559164,149.36194895591643,0.00032696617605292087,0.02175200996564724,0.0035097231940242777,0.14017701730821175
brunone,2500.0,50.0,5,5,2700.116009280742,200.11600928074222,0.00037666926637007465,0.015097488587060729,0.004043246541933401,0.09729312014481552
brunone,2500.0,50.0,6,1,2500.0,0.0,0.09160197867787219,0.15568681975424337,1.0,1.0
brunone,2500.0,50.0,6,2,2549.303944315545,49.30394431554487,0.012051454274128869,0.04995329939446084,0.13156325276017292,0.32085760036279065
brunone,2500.0,50.0,6,3,2600.058004640371,100.05800464037111,0.0017626192139199234,0.03366620913321359,0.019242152182305534,0.21624315524176535
brunone,2500.0,50.0,6,4,2649.3619489559164,149.36194895591643,0.0006144376007391587,0.022487041807237686,0.006707689174487071,0.14443767200546714
brunone,2500.0,50.0,6,5,2700.116009280742,200.11600928074222,0.0005715284150372676,0.015254732437720433,0.006239258401252513,0.09798345461613589
brunone,2500.0,50.0,6,6,2749.4199535962875,249.41995359628754,0.00023821183740631695,0.011120408897551129,0.0026005097361926368,0.07142806895988402
brunone,2500.0,50.0,7,1,2500.0,0.0,0.09544177175267275,0.14055191806078107,1.0,1.0
brunone,2500.0,50.0,7,2,2549.303944315545,49.30394431554487,0.011925475231633025,0.048431270351457924,0.12495027085767678,0.34457922040248523
brunone,2500.0,50.0,7,3,2600.058004640371,100.05800464037111,0.0024330808164645928,0.03969695870438211,0.025492829520911076,0.28243626449277864
brunone,2500.0,50.0,7,4,2649.3619489559164,149.36194895591643,0.0012128076686657358,0.03084541344592271,0.012707304636051795,0.21945921387272527
brunone,2500.0,50.0,7,5,2700.116009280742,200.11600928074222,0.0005209688307630804,0.02070223338721864,0.0054584991581371305,0.14729242882524057
brunone,2500.0,50.0,7,6,2749.4199535962875,249.41995359628754,0.0003317118780246572,0.013699615674828833,0.0034755419134952087,0.09747014387170792
brunone,2500.0,50.0,7,7,2800.1740139211133,300.1740139211133,0.0006656118776774375,0.007390471402490099,0.006974010073935973,0.052581789736189315
brunone,2500.0,50.0,8,1,2500.0,0.0,0.10294261355179397,0.14050354375159957,1.0,1.0
brunone,2500.0,50.0,8,2,2549.303944315545,49.30394431554487,0.01275720305981909,0.05135032408120364,0.12392538541291748,0.36547351554340446
brunone,2500.0,50.0,8,3,2600.058004640371,100.05800464037111,0.003063642709463688,0.04260558209960251,0.02976068514058334,0.3032349288992041
brunone,2500.0,50.0,8,4,2649.3619489559164,149.36194895591643,0.001392893255520259,0.03377854453586247,0.013530774161076125,0.24041062334755467
brunone,2500.0,50.0,8,5,2700.116009280742,200.11600928074222,0.0006793807416645541,0.024526541277702832,0.006599606501371119,0.17456172721923682
brunone,2500.0,50.0,8,6,2749.4199535962875,249.41995359628754,0.0003234945641008942,0.017625643392068468,0.0031424747530635886,0.12544625510107682
brunone,2500.0,50.0,8,7,2800.1740139211133,300.1740139211133,0.00037989363211203884,0.009962800294686366,0.003690343765372746,0.07090782217066283
brunone,2500.0,50.0,8,8,2849.4779582366587,349.47795823665865,0.000777104320400195,0.008857333251006374,0.007548908013776113,0.06303992778050865
brunone,2500.0,60.0,2,1,2500.0,0.0,0.10001791632465415,0.10326982574342093,1.0,1.0
brunone,2500.0,60.0,2,2,2559.4547563805104,59.45475638051039,0.012215617560597908,0.05951278524612448,0.12213429362941838,0.5762843581627317
brunone,2500.0,60.0,3,1,2500.0,0.0,0.09722846370181941,0.11687794312174359,1.0,1.0
brunone,2500.0,60.0,3,2,2559.4547563805104,59.45475638051039,0.01069130262847529,0.041773939679732565,0.10996062491806324,0.3574150824695774
brunone,2500.0,60.0,3,3,2620.3596287703012,120.35962877030124,0.0032700541616910526,0.029515230627552364,0.03363268365238873,0.2525303734752451
brunone,2500.0,60.0,4,1,2500.0,0.0,0.09209130360808389,0.13672023389415963,1.0,1.0
brunone,2500.0,60.0,4,2,2559.4547563805104,59.45475638051039,0.009767409528842464,0.025973528791136003,0.10606223547893255,0.1899757486608976
brunone,2500.0,60.0,4,3,2620.3596287703012,120.35962877030124,0.0015575259751735703,0.031334753120136054,0.01691284534098884,0.2291888495772578
brunone,2500.0,60.0,4,4,2679.814385150812,179.8143851508121,0.0013783882058879856,0.02250913788829926,0.014967626169719993,0.16463647879453194
brunone,2500.0,60.0,5,1,2500.0,0.0,0.09175762423945899,0.15244210614738718,1.0,1.0
brunone,2500.0,60.0,5,2,2559.4547563805104,59.45475638051039,0.010866447710933858,0.036548150222318436,0.11842555647011734,0.23975101857345246
brunone,2500.0,60.0,5,3,2620.3596287703012,120.35962877030124,0.0012867083926066593,0.02878430300506323,0.014022904399189203,0.1888212104419064
brunone,2500.0,60.0,5,4,2679.814385150812,179.8143851508121,0.00036961303868419514,0.024097784003343538,0.004028145254934015,0.15807826730001243
brunone,2500.0,60.0,5,5,2740.719257540603,240.71925754060294,0.0006139449595143633,0.01775323799815217,0.006690942192576358,0.116458886896955
brunone,2500.0,60.0,6,1,2500.0,0.0,0.08972294768929638,0.152469975428726,1.0,1.0
brunone,2500.0,60.0,6,2,2559.4547563805104,59.45475638051039,0.01257140056554339,0.05306690962127915,0.14011354830959385,0.3480482598102466
brunone,2500.0,60.0,6,3,2620.3596287703012,120.35962877030124,0.001777100386270029,0.030809619678293154,0.019806531461984397,0.20207007702113453
brunone,2500.0,60.0,6,4,2679.814385150812,179.8143851508121,0.0008722090317996023,0.02402470604504368,0.009721136612898572,0.1575700788138077
brunone,2500.0,60.0,6,5,2740.719257540603,240.71925754060294,0.0005972535720655882,0.02030796571316406,0.00665664233562445,0.13319321168682993
brunone,2500.0,60.0,6,6,2800.1740139211133,300.1740139211133,0.000882924141566531,0.015267352946611103,0.009840561019283817,0.10013350434196153
brunone,2500.0,60.0,7,1,2500.0,0.0,0.09510943605277748,0.14092832713422407,1.0,1.0
brunone,2500.0,60.0,7,2,2559.4547563805104,59.45475638051039,0.01308725228043837,0.051755944324440535,0.137602038489389,0.3672501148413316
brunone,2500.0,60.0,7,3,2620.3596287703012,120.35962877030124,0.0020686314635836116,0.04013107790836457,0.021750012926537603,0.2847623236891375
brunone,2500.0,60.0,7,4,2679.814385150812,179.8143851508121,0.0010411761575842393,0.029758133461747674,0.010947138378640758,0.21115792734419672
brunone,2500.0,60.0,7,5,2740.719257540603,240.71925754060294,0.0008966932682762012,0.021548767992429232,0.009428015825670696,0.15290586662471048
brunone,2500.0,60.0,7,6,2800.1740139211133,300.1740139211133,0.000978139599161707,0.015298259152486277,0.010284359152533767,0.10855347156654878
brunone,2500.0,60.0,7,7,2859.6287703016237,359.6287703016237,0.0010270524969851016,0.011348124076652389,0.010798639331802752,0.08052408133564318
brunone,2500.0,60.0,8,1,2500.0,0.0,0.10253201680458776,0.1469186183602607,1.0,1.0
brunone,2500.0,60.0,8,2,2559.4547563805104,59.45475638051039,0.013469314769220931,0.05783593862897883,0.13136691532062258,0.39365969592198796
brunone,2500.0,60.0,8,3,2620.3596287703012,120.35962877030124,0.0025647257816794706,0.0443784692059344,0.025013901624187235,0.30206157464068634
brunone,2500.0,60.0,8,4,2679.814385150812,179.8143851508121,0.0010942086831841893,0.03429269640254153,0.010671873208830018,0.2334128702357658
brunone,2500.0,60.0,8,5,2740.719257540603,240.71925754060294,0.0007763375928516094,0.02589021684687146,0.007571660219375226,0.1762214832662378
brunone,2500.0,60.0,8,6,2800.1740139211133,300.1740139211133,0.0007980528776183151,0.018500698781659247,0.007783450501508193,0.12592480781634827
brunone,2500.0,60.0,8,7,2859.6287703016237,359.6287703016237,0.0009853080999065668,0.012635467739483052,0.009609760254540117,0.08600317563904315
brunone,2500.0,60.0,8,8,2920.533642691415,420.533642691415,0.0010828605346219337,0.01134317324816857,0.010561194135932392,0.0772071870452379
brunone,2500.0,70.0,2,1,2500.0,0.0,0.10073554818360722,0.1026158967660698,1.0,1.0
brunone,2500.0,70.0,2,2,2569.6055684454755,69.60556844547546,0.012997586165509535,0.0637949779449168,0.12902680731750504,0.6216870870441076
brunone,2500.0,70.0,3,1,2500.0,0.0,0.09774649423272642,0.11747754676389566,1.0,1.0
brunone,2500.0,70.0,3,2,2569.6055684454755,69.60556844547546,0.010973551546614535,0.051153308598306274,0.11226542325382437,0.4354305142336119
brunone,2500.0,70.0,3,3,2640.661252900232,140.66125290023183,0.003478169878393571,0.030534655428737435,0.035583576737927114,0.2599190761967941
brunone,2500.0,70.0,4,1,2500.0,0.0,0.09148915947835559,0.13803384227895996,1.0,1.0
brunone,2500.0,70.0,4,2,2569.6055684454755,69.60556844547546,0.009678745537394489,0.029500247263750074,0.10579117343059946,0.2137174969318861
brunone,2500.0,70.0,4,3,2640.661252900232,140.66125290023183,0.001080427967290575,0.03571071753589869,0.011809355047645635,0.25870987104545706
brunone,2500.0,70.0,4,4,2710.2668213457073,210.26682134570729,0.00122791610792621,0.02077208810192946,0.01342143828763351,0.1504854734098471
brunone,2500.0,70.0,5,1,2500.0,0.0,0.09061074524703823,0.15024708291212596,1.0,1.0
brunone,2500.0,70.0,5,2,2569.6055684454755,69.60556844547546,0.01258483606890168,0.04423005518380205,0.13888900300500548,0.2943821226111298
brunone,2500.0,70.0,5,3,2640.661252900232,140.66125290023183,0.0015728291970554253,0.031674329827294366,0.017358086977072248,0.2108149403860275
brunone,2500.0,70.0,5,4,2710.2668213457073,210.26682134570729,0.00039071820742685404,0.020836108662880257,0.004312051582421185,0.1386789564165218
brunone,2500.0,70.0,5,5,2779.872389791183,279.8723897911832,0.0006735565275583755,0.018623765466334798,0.007433517136648778,0.1239542565843169
brunone,2500.0,70.0,6,1,2500.0,0.0,0.08922735242883363,0.1525708335078759,1.0,1.0
brunone,2500.0,70.0,6,2,2569.6055684454755,69.60556844547546,0.013931289926887903,0.05007187086440675,0.156132503628854,0.32818769953053956
brunone,2500.0,70.0,6,3,2640.661252900232,140.66125290023183,0.002408964354391927,0.031600169112444586,0.026998048118857722,0.20711802109158264
brunone,2500.0,70.0,6,4,2710.2668213457073,210.26682134570729,0.0009123322816171956,0.022189806670792983,0.0102248050265176,0.1454393750142783
brunone,2500.0,70.0,6,5,2779.872389791183,279.8723897911832,0.0010705745032873176,0.022433288324272573,0.011998277144233226,0.14703523477253952
brunone,2500.0,70.0,6,6,2849.4779582366587,349.47795823665865,0.0010099123387178894,0.020583963942083113,0.011318416508249307,0.1349141475393496
brunone,2500.0,70.0,7,1,2500.0,0.0,0.09485733987851802,0.14847197474562393,1.0,1.0
brunone,2500.0,70.0,7,2,2569.6055684454755,69.60556844547546,0.014793984823446528,0.05995593436911575,0.15596035944496126,0.4038198755814884
brunone,2500.0,70.0,7,3,2640.661252900232,140.66125290023183,0.003097134305218069,0.04148401490183136,0.03265044443776843,0.27940636590107765
brunone,2500.0,70.0,7,4,2710.2668213457073,210.26682134570729,0.0014212193255280492,0.025141417596703283,0.014982702733896793,0.16933443257407946
brunone,2500.0,70.0,7,5,2779.872389791183,279.8723897911832,0.0012160525264234055,0.01994892461478903,0.012819804223698248,0.13436154970638325
brunone,2500.0,70.0,7,6,2849.4779582366587,349.47795823665865,0.0011882622653693444,0.019054904898069262,0.012526835212658599,0.1283400785280583
brunone,2500.0,70.0,7,7,2920.533642691415,420.533642691415,0.0011959322739226977,0.019855409755444996,0.012607693568618994,0.13373170114739258
brunone,2500.0,70.0,8,1,2500.0,0.0,0.10091564800530144,0.14462555348169054,1.0,1.0
brunone,2500.0,70.0,8,2,2569.6055684454755,69.60556844547546,0.0137119170657639,0.06079175766314318,0.13587503362257128,0.42033898021236865
brunone,2500.0,70.0,8,3,2640.661252900232,140.66125290023183,0.0023882836739290442,0.042123102180934735,0.023666138216776645,0.29125629023966004
brunone,2500.0,70.0,8,4,2710.2668213457073,210.26682134570729,0.000999393215254971,0.028969579360633477,0.009903253212053592,0.2003074744623259
brunone,2500.0,70.0,8,5,2779.872389791183,279.8723897911832,0.0011503028094513928,0.026300216534268242,0.011398656523426016,0.18185041233116406
brunone,2500.0,70.0,8,6,2849.4779582366587,349.47795823665865,0.0013140911658869883,0.02199604864338936,0.01302167891562223,0.15208964193297997
brunone,2500.0,70.0,8,7,2920.533642691415,420.533642691415,0.0013327512895994198,0.024901847325267797,0.013206587045146913,0.1721815178976677
brunone,2500.0,70.0,8,8,2990.139211136891,490.13921113689094,0.0013658545001023908,0.02274330905838919,0.013534615563590672,0.15725650489053078
brunone,2500.0,80.0,2,1,2500.0,0.0,0.10139141234250866,0.10453762888110531,1.0,1.0
brunone,2500.0,80.0,2,2,2579.7563805104405,79.75638051044052,0.013181107676355375,0.06643361808255537,0.13000220996851777,0.6354995688501113
brunone,2500.0,80.0,3,1,2500.0,0.0,0.09814846682935928,0.11837363394696372,1.0,1.0
brunone,2500.0,80.0,3,2,2579.7563805104405,79.75638051044052,0.01105784368153869,0.05150235542230545,0.1126644566008742,0.4350829969905345
brunone,2500.0,80.0,3,3,2659.5127610208815,159.5127610208815,0.003775960056731073,0.03166171293157843,0.03847192094498989,0.2674726784662553
brunone,2500.0,80.0,4,1,2500.0,0.0,0.09096062091076475,0.1370426030943291,1.0,1.0
brunone,2500.0,80.0,4,2,2579.7563805104405,79.75638051044052,0.011085871648358553,0.035195830277607205,0.12187550543695326,0.25682400569537656
brunone,2500.0,80.0,4,3,2659.5127610208815,159.5127610208815,0.001825671795758769,0.035809066507207304,0.020071012900734386,0.2612987910231041
